"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_PG0001","ACCT_PG0002","ACCT_PP0037","ACCT_PP0038","ACCT_PP0039","ACCT_PP0040","ACCT_PP0041","ACCT_PP0042","ACCT_PP0043","ACCT_PP0044","ACCT_PP0045","ACCT_PP0046","ACCT_PP0047","ACCT_PP0048","ACCT_PP0049","ACCT_PP0050","ACCT_PP0051","ACCT_PP0052","ACCT_PP0053","ACCT_PP0054","ACCT_PP0055","ACCT_PP0056","ACCT_PP0057","ACCT_PR0001","ACCT_PR0002","ACCT_PR0003","ACCT_PR0004","ACCT_PS0001","ACCT_PS0002","ACCT_PS0003","ACCT_PS0004","ACCT_PS0005","ACCT_PS0006","ACCT_PS0007","ACCT_PS0007A"
7345,12/31/2023 0:00:00,3367,"254900KMMJNL0IJNSM73","Combination","1","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 13 2023  4:00AM","0","1","1","0","0","1","1","Repay Holdings Corp"
7346,12/31/2023 0:00:00,3368,"549300XZ4R55J9UKB235","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Mar  1 2023  6:00AM","1","1","0","0","0","0","0",""
7361,12/31/2023 0:00:00,3379,"254900XZCT60J2G3HK85","Combination","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 24 2023  7:00AM","1","0","0","0","0","0","0",""
7376,12/31/2023 0:00:00,3387,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","1","CU*ANSWERS"
7383,12/31/2023 0:00:00,3391,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
7392,12/31/2023 0:00:00,3395,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
7397,12/31/2023 0:00:00,3397,"549300E1PJPTI4YS7H26","Combination","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 20 2023  6:00AM","1","1","0","0","0","0","0",""
7405,12/31/2023 0:00:00,3402,"","Combination","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
7415,12/31/2023 0:00:00,3408,"254900JSR03JVTTZ6039","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb  9 2023  5:00AM","0","1","0","1","0","0","0",""
7423,12/31/2023 0:00:00,3413,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
7428,12/31/2023 0:00:00,3416,"","Manual","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","1","Co-op"
7448,12/31/2023 0:00:00,3424,"5493003KBJMVUE7RQO90","Automated","1","1","1","1","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","Mar  1 2023  5:00AM","1","0","0","0","0","0","0",""
7465,12/31/2023 0:00:00,3435,"","Combination","1","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","1","0","0","0",""
7471,12/31/2023 0:00:00,3436,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
7473,12/31/2023 0:00:00,3438,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
7482,12/31/2023 0:00:00,3443,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
7504,12/31/2023 0:00:00,3450,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","1","0","0","0","0","0","0",""
7509,12/31/2023 0:00:00,3453,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
7520,12/31/2023 0:00:00,3456,"","Combination","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","","","0","1","0","0","0","0","0",""
7524,12/31/2023 0:00:00,3459,"","Combination","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","1","1","0","0","0","0","0",""
7531,12/31/2023 0:00:00,3462,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","0","1","0","0","0","0","0",""
7532,12/31/2023 0:00:00,3463,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
7534,12/31/2023 0:00:00,3464,"","Automated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
7544,12/31/2023 0:00:00,3468,"549300G6RZM5T8NQJW74","Combination","1","1","1","1","1","1","1","0","1","0","1","1","0","0","0","0","0","0","0","0","0","1","1","1","Feb 23 2023  6:00AM","1","0","0","0","0","0","0",""
7546,12/31/2023 0:00:00,3469,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
7552,12/31/2023 0:00:00,3474,"549300N7MKAZNGCKT625","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb  2 2023  6:00AM","0","1","0","0","0","0","0",""
7557,12/31/2023 0:00:00,3477,"FINCEN","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","","","1","0","0","0","0","0","0",""
7573,12/31/2023 0:00:00,3490,"549300MTZQME2DHKE115","Combination","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Jan 12 2024  5:00AM","0","1","0","0","0","0","0",""
7576,12/31/2023 0:00:00,3492,"","Combination","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","","","0","1","0","0","0","0","0",""
7590,12/31/2023 0:00:00,3499,"549300D5DG8D4966HK70","Combination","1","1","1","1","1","1","1","0","1","0","1","1","0","0","0","0","0","0","0","0","0","1","1","1","Sep 30 2023  5:00AM","1","1","0","0","0","0","0",""
7599,12/31/2023 0:00:00,3506,"","Combination","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
7608,12/31/2023 0:00:00,3511,"549300esnliwvn3tk065","Combination","1","1","1","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 24 2023  8:00AM","1","0","0","0","0","0","0",""
7610,12/31/2023 0:00:00,3513,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","1","0","0","0",""
7628,12/31/2023 0:00:00,3522,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
7633,12/31/2023 0:00:00,3525,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","1","0","0","0","0",""
7641,12/31/2023 0:00:00,3531,"","Combination","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","1","Computer Marketing Corporation"
7644,12/31/2023 0:00:00,3532,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","1","0","0","0","0",""
7652,12/31/2023 0:00:00,3536,"25490010UA3IZPDO2Q49","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 14 2023  5:00AM","0","1","0","0","0","0","0",""
7656,12/31/2023 0:00:00,3539,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","1","0",""
7662,12/31/2023 0:00:00,3544,"","Automated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
7672,12/31/2023 0:00:00,3550,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
7674,12/31/2023 0:00:00,3552,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","1","0","0","0","0","0","0",""
7677,12/31/2023 0:00:00,3555,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
7684,12/31/2023 0:00:00,3560,"","Automated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
7688,12/31/2023 0:00:00,3561,"549300FHTPSIK7LBKD38","Combination","1","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 24 2023  5:00AM","1","0","0","0","0","0","1","FIS"
7700,12/31/2023 0:00:00,3570,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
7715,12/31/2023 0:00:00,3575,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
7716,12/31/2023 0:00:00,3576,"","Manual","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
7717,12/31/2023 0:00:00,3577,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","1","0",""
7722,12/31/2023 0:00:00,3579,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","","","1","1","0","0","1","0","0",""
7723,12/31/2023 0:00:00,3580,"549300ZOKUKS0Z7C3X31","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 12 2023  5:00AM","1","0","0","0","0","0","1","Convera - Foreign Wires"
7724,12/31/2023 0:00:00,3581,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
7731,12/31/2023 0:00:00,3585,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
7748,12/31/2023 0:00:00,3596,"","Manual","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","","","1","1","0","0","0","0","0",""
7770,12/31/2023 0:00:00,3606,"","Combination","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","1","1","0","0","0","0","0",""
7772,12/31/2023 0:00:00,3607,"","Combination","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","1","0","0","0",""
7776,12/31/2023 0:00:00,3609,"549300MPGZVO0YIGL418","Combination","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","1","1","Feb 15 2023  7:00AM","0","1","0","0","0","0","0",""
7790,12/31/2023 0:00:00,3616,"","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
7817,12/31/2023 0:00:00,3633,"","Combination","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","","","0","0","0","0","0","0","0",""
7821,12/31/2023 0:00:00,3634,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","1","1","0","0","0","0","0",""
7822,12/31/2023 0:00:00,3635,"","Combination","1","1","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","1","0","0","0",""
7825,12/31/2023 0:00:00,3637,"","Automated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","1","0","0","0","0","0","0",""
7835,12/31/2023 0:00:00,3647,"","Automated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","1","0","0","0","0","0","0",""
7840,12/31/2023 0:00:00,3650,"549300VXXDSMSH313G18","Combination","1","1","1","1","1","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 15 2023  5:00AM","1","0","0","0","0","0","1","FICS, MagicWrighter, SWBC"
7842,12/31/2023 0:00:00,3651,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
7844,12/31/2023 0:00:00,3652,"","Automated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
7846,12/31/2023 0:00:00,3654,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
7870,12/31/2023 0:00:00,3663,"","Automated","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","1","0","0","0","0","0","0",""
7873,12/31/2023 0:00:00,3664,"","Combination","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","1","0","0","0","0",""
7875,12/31/2023 0:00:00,3665,"254900Y4QCRHFQOGEU34","Automated","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Mar 31 2023  4:00AM","1","1","0","0","0","0","0",""
7877,12/31/2023 0:00:00,3667,"","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
7907,12/31/2023 0:00:00,3685,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","1","0","0","0","0",""
7910,12/31/2023 0:00:00,3686,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
7916,12/31/2023 0:00:00,3691,"549300J6A8R0TUC01239","Automated","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Jan 24 2023  6:00AM","1","1","0","0","0","0","0",""
7925,12/31/2023 0:00:00,3696,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Mar  1 2024  5:00AM","0","1","0","0","0","0","0",""
7927,12/31/2023 0:00:00,3697,"","Automated","1","1","0","1","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","","","","1","1","0","0","0","0","0",""
7955,12/31/2023 0:00:00,3712,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","","","0","1","0","0","0","0","0",""
7958,12/31/2023 0:00:00,3714,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
7960,12/31/2023 0:00:00,3715,"549300N53R53ZHSNZ234","Automated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb  8 2023  7:00AM","1","1","1","0","0","0","0",""
7970,12/31/2023 0:00:00,3720,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
7989,12/31/2023 0:00:00,3727,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
7992,12/31/2023 0:00:00,3729,"5493008LTXJSUQBJKO24","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","","","1","1","0","0","0","0","0",""
7999,12/31/2023 0:00:00,3730,"","Automated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
8000,12/31/2023 0:00:00,3731,"254900SKRNN38GYC7R38","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Jan 12 2024  5:00AM","0","0","0","0","0","0","1","CORE FEDERAL RESERVE"
8001,12/31/2023 0:00:00,3732,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
8006,12/31/2023 0:00:00,3736,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
8037,12/31/2023 0:00:00,3750,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
8039,12/31/2023 0:00:00,3752,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
8052,12/31/2023 0:00:00,3761,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
8059,12/31/2023 0:00:00,3765,"","Automated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","1","0","0","0","0","0","0",""
8069,12/31/2023 0:00:00,3771,"","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
8072,12/31/2023 0:00:00,3772,"","Automated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
8074,12/31/2023 0:00:00,3774,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
8077,12/31/2023 0:00:00,3776,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
8080,12/31/2023 0:00:00,3777,"","Automated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","","","0","0","0","0","0","0","0",""
8097,12/31/2023 0:00:00,3785,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
8100,12/31/2023 0:00:00,3787,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","","","1","1","0","0","0","0","0",""
8110,12/31/2023 0:00:00,3794,"254900JU50LW9ZB5C595","Automated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb  7 2023  5:00AM","0","1","0","0","0","0","0",""
8111,12/31/2023 0:00:00,3795,"549300LU6Y2TXG48QY48","Automated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 13 2023  6:00AM","1","1","0","0","0","0","0",""
8113,12/31/2023 0:00:00,3796,"","Combination","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","","","0","1","0","0","0","0","0",""
8116,12/31/2023 0:00:00,3798,"549300R8VPSFM828B312","Automated","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","Feb 27 2023  5:00AM","0","0","0","0","0","1","1","WireXchange"
8118,12/31/2023 0:00:00,3800,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
8119,12/31/2023 0:00:00,3801,"","Combination","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
8129,12/31/2023 0:00:00,3808,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
8132,12/31/2023 0:00:00,3810,"","Combination","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","","","0","1","0","1","0","0","1","MDT and FIS"
